run, ts, ppac, f2pl, f3pl, hwtriga, hwtrigb, refp, reft
507, 22897818227, 2765903, 0, 4525, 5128, 27742, 0, 40677
507, 22897981439, 2766133, 0, 4525, 5129, 27743, 0, 40677
507, 22898101617, 2766356, 0, 4525, 5130, 27746, 0, 40677
507, 22902628851, 2766410, 0, 4525, 5131, 27747, 0, 40677
507, 22902707436, 2766596, 0, 4525, 5132, 27750, 0, 40677
507, 22902794227, 2766772, 0, 4526, 5133, 27753, 0, 40677
507, 22902892497, 2766913, 0, 4526, 5134, 27757, 0, 40677
507, 22902950256, 2766988, 0, 4526, 5135, 27758, 0, 40677
507, 22903016977, 2767115, 0, 4526, 5136, 27760, 0, 40677
507, 22903097880, 2767259, 0, 4527, 5137, 27763, 0, 40677
507, 22907623017, 2767309, 0, 4527, 5138, 27764, 0, 40677
507, 22907700371, 2767477, 0, 4527, 5139, 27765, 0, 40677
507, 22907782150, 2767648, 0, 4527, 5140, 27766, 0, 40677
507, 22907873635, 2767798, 0, 4528, 5141, 27768, 0, 40677
507, 22907959619, 2767931, 0, 4528, 5142, 27770, 0, 40677
507, 22908023848, 2768045, 0, 4528, 5143, 27771, 0, 40677
507, 22912721568, 2768448, 0, 4529, 5144, 27773, 0, 40677
507, 22912810811, 2768632, 0, 4529, 5145, 27776, 0, 40677
507, 22912891599, 2768753, 0, 4529, 5146, 27777, 0, 40677
507, 22912987382, 2768884, 0, 4529, 5147, 27778, 0, 40677
507, 22917616935, 2769139, 0, 4529, 5148, 27779, 0, 40678
507, 22917683144, 2769289, 0, 4529, 5149, 27783, 0, 40678
507, 22917747523, 2769438, 0, 4529, 5150, 27784, 0, 40678
507, 22917884630, 2769681, 0, 4530, 5151, 27786, 0, 40678
507, 22918095647, 2770061, 0, 4530, 5152, 27788, 0, 40678
507, 22922652583, 2770184, 0, 4530, 5153, 27790, 0, 40678
507, 22922730738, 2770354, 0, 4530, 5154, 27791, 0, 40678
507, 22922850948, 2770576, 0, 4530, 5155, 27795, 0, 40678
507, 22922930555, 2770696, 0, 4531, 5156, 27796, 0, 40678
507, 22923025439, 2770862, 0, 4532, 5157, 27797, 0, 40678
507, 22923094246, 2770997, 0, 4532, 5158, 27801, 0, 40678
507, 22927637226, 2771088, 0, 4532, 5159, 27802, 0, 40678
507, 22927727889, 2771287, 0, 4533, 5160, 27806, 0, 40678
507, 22927836343, 2771477, 0, 4533, 5161, 27807, 0, 40678
507, 22927909886, 2771582, 0, 4533, 5162, 27810, 0, 40678
507, 22928009070, 2771738, 0, 4533, 5163, 27811, 0, 40678
507, 22928071849, 2771853, 0, 4534, 5164, 27816, 0, 40678
507, 22932641087, 2771972, 0, 4534, 5165, 27817, 0, 40678
507, 22932708040, 2772118, 0, 4536, 5166, 27824, 0, 40678
507, 22932835674, 2772368, 0, 4536, 5167, 27826, 0, 40678
507, 22932948470, 2772527, 0, 4536, 5168, 27827, 0, 40678
507, 22934675160, 2772803, 0, 4536, 5169, 27828, 0, 40678
507, 22937630533, 2772834, 0, 4536, 5170, 27828, 1, 40678
507, 22937696368, 2772966, 0, 4536, 5171, 27831, 0, 40678
507, 22937938064, 2773386, 0, 4536, 5172, 27834, 0, 40678
507, 22938001861, 2773491, 0, 4536, 5173, 27836, 0, 40678
507, 22942665189, 2773784, 0, 4537, 5174, 27840, 0, 40678
507, 22942736956, 2773943, 0, 4538, 5175, 27843, 0, 40678
507, 22942801015, 2774060, 0, 4539, 5176, 27844, 0, 40678
507, 22942935355, 2774264, 0, 4540, 5177, 27848, 0, 40678
507, 22943003796, 2774372, 0, 4540, 5178, 27850, 0, 40678
507, 22947621769, 2774598, 0, 4540, 5179, 27852, 0, 40678
507, 22947771360, 2774931, 0, 4541, 5180, 27856, 0, 40678
507, 22948054220, 2775367, 0, 4541, 5181, 27857, 0, 40678
507, 22952660197, 2775556, 0, 4543, 5182, 27860, 0, 40678
507, 22952736332, 2775702, 0, 4543, 5183, 27862, 0, 40678
507, 22952890639, 2775966, 0, 4543, 5184, 27866, 0, 40678
507, 22952995920, 2776113, 0, 4545, 5185, 27869, 0, 40678
507, 22953061869, 2776237, 0, 4545, 5186, 27872, 0, 40678
507, 22957676026, 2776454, 0, 4545, 5187, 27874, 0, 40678
507, 22957744455, 2776612, 0, 4545, 5188, 27876, 0, 40678
507, 22957880367, 2776860, 0, 4546, 5189, 27877, 0, 40678
507, 22957980089, 2777009, 0, 4546, 5190, 27878, 0, 40678
507, 22962666881, 2777376, 0, 4546, 5191, 27880, 0, 40678
507, 22962847128, 2777717, 0, 4547, 5192, 27882, 0, 40678
507, 22963079826, 2778101, 0, 4547, 5193, 27887, 0, 40678
507, 22967640461, 2778226, 0, 4547, 5194, 27888, 0, 40678
507, 22967739439, 2778447, 0, 4548, 5195, 27893, 0, 40678
507, 22967809704, 2778583, 0, 4549, 5196, 27895, 0, 40678
507, 22967940824, 2778785, 0, 4549, 5197, 27897, 0, 40678
507, 22968001889, 2778871, 0, 4549, 5198, 27900, 0, 40678
507, 22972652155, 2779187, 0, 4549, 5199, 27901, 0, 40678
507, 22972739108, 2779376, 0, 4551, 5200, 27902, 0, 40678
507, 22972819575, 2779514, 0, 4551, 5201, 27906, 0, 40678
507, 22973020573, 2779852, 0, 4551, 5202, 27907, 0, 40678
507, 22973076509, 2779974, 0, 4552, 5203, 27911, 0, 40678
507, 22977661292, 2780136, 0, 4552, 5204, 27913, 0, 40678
507, 22977741319, 2780303, 0, 4552, 5205, 27914, 0, 40678
507, 22977818860, 2780453, 0, 4552, 5206, 27915, 0, 40678
507, 22977952262, 2780657, 0, 4553, 5207, 27916, 0, 40678
507, 22978030668, 2780818, 0, 4553, 5208, 27919, 0, 40678
507, 22982645078, 2781035, 0, 4553, 5209, 27920, 0, 40678
507, 22982750980, 2781253, 0, 4553, 5210, 27923, 0, 40678
507, 22982988492, 2781637, 0, 4555, 5211, 27924, 0, 40678
507, 22983060263, 2781776, 0, 4555, 5212, 27926, 0, 40678
507, 22987644399, 2781948, 0, 4556, 5213, 27929, 0, 40678
507, 22987796126, 2782260, 0, 4556, 5214, 27931, 0, 40678
507, 22987924430, 2782417, 0, 4556, 5215, 27932, 0, 40678
507, 22988027330, 2782596, 0, 4556, 5216, 27933, 0, 40678
507, 22988086700, 2782701, 0, 4556, 5217, 27934, 0, 40678
507, 22992702281, 2782937, 0, 4557, 5218, 27936, 0, 40678
507, 22992770832, 2783070, 0, 4557, 5219, 27938, 0, 40678
507, 22992841097, 2783201, 0, 4557, 5220, 27941, 0, 40678
507, 22992935003, 2783336, 0, 4558, 5221, 27942, 0, 40678
507, 22993015524, 2783465, 0, 4558, 5222, 27944, 0, 40678
507, 22997696774, 2783818, 0, 4558, 5223, 27946, 0, 40678
507, 22997919316, 2784170, 0, 4558, 5224, 27947, 0, 40678
507, 22998016569, 2784338, 0, 4558, 5225, 27949, 0, 40678
507, 23002621382, 2784522, 0, 4558, 5226, 27951, 0, 40678
507, 23002825357, 2784890, 0, 4558, 5227, 27952, 0, 40678
507, 23003001428, 2785154, 0, 4558, 5228, 27953, 0, 40678
507, 23003070403, 2785286, 0, 4559, 5229, 27957, 0, 40678
507, 23007629323, 2785405, 0, 4560, 5230, 27958, 0, 40678
507, 23007778401, 2785718, 0, 4560, 5231, 27961, 0, 40678
507, 23007884109, 2785893, 0, 4560, 5232, 27965, 0, 40678
507, 23008019471, 2786114, 0, 4560, 5233, 27967, 0, 40678
507, 23008085124, 2786234, 0, 4560, 5234, 27968, 0, 40678
507, 23012852946, 2786750, 0, 4560, 5235, 27969, 0, 40678
507, 23012987464, 2786946, 0, 4560, 5236, 27970, 0, 40678
507, 23013063049, 2787122, 0, 4560, 5237, 27971, 0, 40678
507, 23017642185, 2787282, 0, 4560, 5238, 27972, 0, 40679
507, 23017711626, 2787424, 0, 4561, 5239, 27974, 0, 40679
507, 23017789941, 2787566, 0, 4561, 5240, 27976, 0, 40679
507, 23017933346, 2787801, 0, 4561, 5241, 27978, 0, 40679
507, 23018036581, 2787977, 0, 4561, 5242, 27979, 0, 40679
507, 23018107835, 2788109, 0, 4561, 5243, 27981, 0, 40679
507, 23022673579, 2788234, 0, 4561, 5244, 27982, 0, 40679
507, 23022811565, 2788494, 0, 4561, 5245, 27985, 0, 40679
507, 23022909882, 2788646, 0, 4561, 5246, 27986, 0, 40679
507, 23027644009, 2789048, 0, 4562, 5247, 27989, 0, 40679
507, 23027717624, 2789184, 0, 4562, 5248, 27992, 0, 40679
507, 23027875529, 2789473, 0, 4562, 5249, 27994, 0, 40679
507, 23028081580, 2789830, 0, 4562, 5250, 27995, 0, 40679
507, 23032621698, 2789913, 0, 4562, 5251, 27996, 0, 40679
507, 23032744858, 2790176, 0, 4564, 5252, 28001, 0, 40679
507, 23032796658, 2790287, 0, 4564, 5253, 28003, 0, 40679
507, 23032862324, 2790398, 0, 4564, 5254, 28004, 0, 40679
507, 23032957775, 2790534, 0, 4565, 5255, 28007, 0, 40679
507, 23033031752, 2790677, 0, 4565, 5256, 28008, 0, 40679
507, 23033105609, 2790818, 0, 4566, 5257, 28010, 0, 40679
507, 23034675161, 2790831, 0, 4566, 5258, 28011, 0, 40679
507, 23037648581, 2790909, 0, 4566, 5259, 28011, 1, 40679
